,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
2101,/html/body/document/type/sequence/filename/description/text/div[147]/p[8],"sell, lease, license, transfer or otherwise dispose of any Subsidiary or any division thereof or of the Company or any assets, securities or property (in each case, other than Intellectual Property Rights, which are addressed in",2101,,,,,,,,,,,,1,o
2102,/html/body/document/type/sequence/filename/description/text/div[147]/p[8]/u,Section 6.01(b)(xv),2102,,,,,,,,,,,,1,o
2103,/html/body/document/type/sequence/filename/description/text/div[147]/p[8],"), other than (A) dispositions of securities under the Company’s investment portfolio",2103,,,,,,,,,,,,1,o
2104,/html/body/document/type/sequence/filename/description/text/div[147]/p[10],69,2104,,,,,,,,,,,,1,o
2106,/html/body/document/type/sequence/filename/description/text/div[149]/p[2]/font,"consistent with the Company’s investment policy in effect as of the date of this Agreement, (B) sales or dispositions of inventory or tangible personal property (including equipment), in each case in the ordinary course of business, (C) dispositions of assets, securities or property in an amount not to exceed $100 million in the aggregate for all such dispositions;",2106,,,,,,,,,,,,1,o
2107,/html/body/document/type/sequence/filename/description/text/div[149]/p[2]/font/u,provided,2107,,,,,,,,,,,,1,o
2108,/html/body/document/type/sequence/filename/description/text/div[149]/p[2]/font,", that any such disposition of assets, securities or property of the Company or its Subsidiaries shall not relate to any business, product, activity or service in the fields of (1) oncology, (2) cardiovascular, renal and metabolism and (3) respiratory and immunology, or (D)",2108,,,,,,,,,,,,1,o
2109,/html/body/document/type/sequence/filename/description/text/div[149]/p[2],transactions (1) solely among the Company and one or more of its wholly owned Subsidiaries or (2) solely among the Company’s wholly owned Subsidiaries;,2109,,,,,,,,,,,,1,o
2110,/html/body/document/type/sequence/filename/description/text/div[149]/p[4]/font[1],(vii),2110,,,,,,,,,,,,1,o
2111,/html/body/document/type/sequence/filename/description/text/div[149]/p[4],"(A) make any material loans, advances or capital contributions to, or investments in, any other Person, other than (1) loans, advances, capital contributions or investments (I) by the Company to or in, as applicable, one or more of its wholly owned Subsidiaries or (II) by any Subsidiary of the Company to or in, as applicable, the Company or any wholly owned Subsidiary of the Company, or (2) capital contributions required under the terms of Contracts in effect as of the date of this Agreement, or (B) incur, assume, guarantee or repurchase or otherwise become liable for any indebtedness for borrowed money or issue or sell any debt securities or any options, warrants or other rights to acquire debt securities (in each case, whether, directly or indirectly, on a contingent basis or otherwise), other than (1) additional borrowings under the Credit Agreement (as in effect as of the date of this Agreement) in accordance with the terms thereof, (2) intercompany indebtedness among the Company and its wholly owned Subsidiaries or among the Company’s wholly owned Subsidiaries, (3) indebtedness not to exceed $100 million in aggregate principal amount incurred to replace, renew, extend, refinance or refund any existing indebtedness of the Company or any of its Subsidiaries, which indebtedness is (I) prepayable without premium or penalty (other than customary LIBOR breakage amounts), (II) on terms that are substantially consistent with or not more restrictive than those contained in the indebtedness being replaced, renewed, extended, refinanced or refunded and (III) not in a principal amount greater than such indebtedness being replaced, renewed, extended, refinanced or refunded, or, in the case of any “revolving” credit facility, the aggregate amount that may be incurred under the credit agreement governing such indebtedness being replaced, renewed, extended, refinanced or refunded (as in effect as of the date hereof) and (4) guarantees of indebtedness of the Company or its wholly owned Subsidiaries outstanding on the date of this Agreement or otherwise incurred in compliance with this",2111,,,,,,,,,,,,1,o
2112,/html/body/document/type/sequence/filename/description/text/div[149]/p[4]/u,Section 6.01(b)(vii)(B),2112,,,,,,,,,,,,1,o
2113,/html/body/document/type/sequence/filename/description/text/div[149]/p[4],;,2113,,,,,,,,,,,,1,o
2114,/html/body/document/type/sequence/filename/description/text/div[149]/p[6]/font[1],(viii),2114,,,,,,,,,,,,1,o
2115,/html/body/document/type/sequence/filename/description/text/div[149]/p[6],"(A) subject to clause (B) below, other than in the ordinary course of business, enter into, terminate (other than the expiration of any Company Material Contract in accordance with its terms), renew, extend or in any material respect modify or amend any Company Material Contract (including by amendment of any Contract that is not a Company Material Contract such that such Contract becomes a Company Material Contract) or waive, release or assign any material right or claim thereunder or (B) enter into, terminate (other than the expiration of any Company Material Contract in accordance with its terms), renew, extend or in any material respect modify or amend any Company Material Contract (including the entering into or amendment of any Contract",2115,,,,,,,,,,,,1,o
2116,/html/body/document/type/sequence/filename/description/text/div[149]/p[8],70,2116,,,,,,,,,,,,1,o
2118,/html/body/document/type/sequence/filename/description/text/div[151]/p[2]/font,"that is not a Company Material Contract such that such Contract becomes a Company Material Contract) of the type described in clause (i), (iv), (vii), (viii), (x) or (xi) of",2118,,,,,,,,,,,,1,o
2119,/html/body/document/type/sequence/filename/description/text/div[151]/p[2]/font/u[1],Section 4.16(a),2119,,,,,,,,,,,,1,o
2120,/html/body/document/type/sequence/filename/description/text/div[151]/p[2]/font,"or set forth on Section 6.01(b)(viii) of the Company Disclosure Schedule (with respect to clauses (vii), (viii) and (x) of",2120,,,,,,,,,,,,1,o
2121,/html/body/document/type/sequence/filename/description/text/div[151]/p[2]/font/u[2],Section 4.16(a),2121,,,,,,,,,,,,1,o
2122,/html/body/document/type/sequence/filename/description/text/div[151]/p[2]/font,", solely if such Company Material Contract (1) involves payments (including any potential or contingent payments) to or from the Company or any of its Subsidiaries in an amount not exceeding $100,000,000 individually or $200,000,000 in the aggregate or (2) relates to any business, product, activity or service in the fields of oncology or waive, release or assign any material right or claim thereunder;",2122,,,,,,,,,,,,1,o
2123,/html/body/document/type/sequence/filename/description/text/div[151]/p[4]/font[1],(ix),2123,,,,,,,,,,,,1,o
2124,/html/body/document/type/sequence/filename/description/text/div[151]/p[4],"voluntarily (A) terminate, (B) suspend, (C) abrogate, (D) amend, (E) let lapse or (F) modify any material Company Permit in a manner materially adverse to the Company and its Subsidiaries, taken as a whole;",2124,,,,,,,,,,,,1,o
2125,/html/body/document/type/sequence/filename/description/text/div[151]/p[6]/font[1],(x),2125,,,,,,,,,,,,1,o
2126,/html/body/document/type/sequence/filename/description/text/div[151]/p[6],"except as required by Company Employee Plans as in effect as of the date of this Agreement, (A) grant any change in control, severance, retention or termination pay to (or amend any existing change in control, severance, retention or termination pay arrangement with) any of their respective directors, officers, employees, or individual consultants (including former directors, officers, employees, or individual consultants), (B) take any action to accelerate the vesting of, or payment of, any compensation or benefit under any Company Employee Plan, (C) establish, adopt or amend any Company Employee Plan or labor agreement, other than amendments of health or welfare benefit plans in the ordinary course of business consistent with past practice that would not increase the aggregate cost to the Company or any of its Subsidiaries of maintaining all Company Employee Plans that are health or welfare benefit plans by more than 5% in the aggregate for all such amendments, (D) increase the compensation, bonus opportunity or other benefits payable to any of their respective directors, officers, or employees (including former directors, officers, or employees), other than any annual merit and market-based increases or increases in connection with promotions, in each case, in the ordinary course of business and that would not increase the cost to the Company or any of its Subsidiaries of such compensation, bonus opportunities or other benefits by more than 5% in the aggregate on an annualized basis, (E) hire or terminate without cause any director, officer or employee holding a title above Vice President, or (F) in any calendar year, (1) increase the total number of employees of the Company and its Subsidiaries by more than 10% on a net basis, taking into account all employees hired during such calendar year and all employees who separate from employment for any reason during such calendar year, or (2) terminate (other than for cause) the employment of a number of employees of the Company and its Subsidiaries that exceeds 10% of the total number of employees of the Company and its Subsidiaries as of the first day of such calendar year;",2126,,,,,,,,,,,,1,o
2127,/html/body/document/type/sequence/filename/description/text/div[151]/p[8]/font[1],(xi),2127,,,,,,,,,,,,1,o
2128,/html/body/document/type/sequence/filename/description/text/div[151]/p[8],"make any material change in any method of financial accounting or financial accounting principles or practices, except for any such change required by reason of (or, in the reasonable good-faith judgment of the Company, advisable under) a change in GAAP or Regulation S-X under the 1934 Act (“",2128,,,,,,,,,,,,1,o
