,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
2282,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6],"(h) by the Company, if the Company Board has determined to enter into a definitive agreement to accept a Superior Proposal;",2283,,,,,,,,,,,,1,o
2283,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6]/u,provided,2284,,,,,,,,,,,,1,o
2284,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6],"that the Company may terminate this Agreement pursuant to this Section 7.1(h) only if the Company: (i) has complied in all material respects with Section 5.3(d) with respect to such Superior Proposal, (ii) concurrently enters
into a definitive agreement pursuant to which such Superior Proposal is to be effected and (iii) has paid, or concurrently pays, to Parent all amounts due pursuant to Section 7.3(b) in accordance with the terms specified therein.",2285,,,,,,,,,,,,1,o
2285,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7],A “,2286,,,,,,,,,,,,1,o
2286,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/b/i,Triggering Event,2287,,,,,,,,,,,,1,o
2287,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7],"” shall be deemed to have occurred if: (A) a Change of Recommendation shall have been effected
or occurred for any reason, (B) the Company shall have materially breached Section 5.2 or Section 5.3, (C) the Company Board fails to reaffirm the Company Board Recommendation within 10 Business Days after Parent requests in writing
that such recommendation be reaffirmed in response to an Acquisition Proposal or material modification to an Acquisition Proposal that has been publicly announced or otherwise becomes publicly known (or if such request is delivered less than 10
Business Days, but more than three Business Days, prior to the Company Stockholder Meeting, then the Company Board shall be required to reaffirm such recommendation no later than one Business Day prior to the Company Stockholder Meeting), (D) the
Company, the Company Board or any Company Representative shall resolve, propose or agree to do any of the foregoing or (E) a tender or exchange offer relating to securities of the Company shall have been commenced by a Person unaffiliated with
Parent and",2288,,,,,,,,,,,,1,o
2288,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[9],71,2289,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[9],71,n,502.0,"[0.9195241565398933, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,556.0,0.9195241565398933,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0,s_n
2289,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1],the Company fails to send to its stockholders pursuant to Rule,2290,,,,,,,,,,,,1,o
2290,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1]/font[1],14e-2,2291,,,,,,,,,,,,1,o
2291,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1],"promulgated under the Securities Act, within 10 Business Days after such tender or
exchange offer is first published, sent or given, a statement disclosing that the Company unconditionally recommends rejection of such tender or exchange offer (the “",2292,,,,,,,,,,,,1,o
2292,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1]/b/i,Rejection Recommendation,2293,,,,,,,,,,,,1,o
2293,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1],"”) or fails to reaffirm the
Rejection Recommendation in any press release published by the Company (or by any of its Affiliates or Representatives) or in any Schedule",2294,,,,,,,,,,,,1,o
2294,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1]/font[2],14D-9,2295,,,,,,,,,,,,1,o
2295,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1],"filed by the Company with the SEC, in each case relating to such
tender offer or exchange offer, at any time after the foregoing 10 Business Day period.",2296,,,,,,,,,,,,1,o
2296,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2],7.2.,2297,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2],7.2.,ssn,503.0,"[0.9220451814941012, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,557.0,0.9220451814941012,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0,s_ssn
2297,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2]/u[1],Effect of Termination,2298,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2]/u[1],Effect of Termination,sst,504.0,"[0.9220451814941012, 0.25552847222222225, 0.08204236111111111, 0.00029543261182124356]",1.0,558.0,0.9220451814941012,0.25552847222222225,0.08204236111111111,0.00029543261182124356,0,s_sst
2298,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2],". In the event of
termination of this Agreement as provided in Section 7.1, this Agreement shall forthwith become void and there shall be no liability on the part of Parent or the Company or their respective stockholders or Representatives;",2299,,,,,,,,,,,,1,o
2299,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2]/u[2],provided,2300,,,,,,,,,,,,1,o
2300,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2],"that
(x) Section 5.5(a) (Confidentiality), this Section 7.2 (Effect of Termination), Section 7.3 (Expenses and Termination Fees) and Article VIII (General Provisions) shall remain in full force and effect and survive any termination
of this Agreement and (y) except as provided in Sections 7.3(c) and (e), nothing herein shall relieve any party hereto from liability in connection with any fraud or willful and material breach prior to such termination with respect to any of
such party’s covenants or other obligations set forth in this Agreement. For purposes of this Agreement, “willful and material breach” shall mean a material breach that is a consequence of an act undertaken, or a failure to act, which
the breaching party knew, or reasonably should have known, would, or would reasonably be expected to, result in a material breach of this Agreement.",2301,,,,,,,,,,,,1,o
2301,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[3],7.3.,2302,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[3],7.3.,ssn,505.0,"[0.9246449884781281, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,559.0,0.9246449884781281,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0,s_ssn
2302,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[3]/u,Expenses and Termination Fees,2303,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[3]/u,Expenses and Termination Fees,sst,507.0,"[0.9246449884781281, 0.25552847222222225, 0.11949861111111111, 0.00029543261182124356]",1.0,560.0,0.9246449884781281,0.25552847222222225,0.11949861111111111,0.00029543261182124356,0,s_sst
2303,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[3],.,2304,,,,,,,,,,,,1,o
2304,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[4],(a),2305,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[4],(a),sssn,508.0,"[0.9251078329033148, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,561.0,0.9251078329033148,0.26766527777777777,0.010275625,0.00029543261182124356,0,s_sssn
2305,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[4]/u,General,2306,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[4]/u,General,ssst,509.0,"[0.9251078329033148, 0.28025694444444443, 0.03161347222222222, 0.00029543261182124356]",1.0,562.0,0.9251078329033148,0.28025694444444443,0.03161347222222222,0.00029543261182124356,0,s_ssst
2306,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[4],". Except as set forth in this Section 7.3, all fees and expenses incurred in connection with the Original Agreement,
this Agreement and the Transactions shall be paid by the party incurring such expenses whether or not the Merger is consummated.",2307,,,,,,,,,,,,1,o
2307,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5],(b),2308,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5],(b),sssn,510.0,"[0.92587595769405, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,563.0,0.92587595769405,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0,s_sssn
2308,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5]/u,Company Payment,2309,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5]/u,Company Payment,ssst,511.0,"[0.92587595769405, 0.2807777777777778, 0.073025, 0.00029543261182124356]",1.0,564.0,0.92587595769405,0.2807777777777778,0.073025,0.00029543261182124356,0,s_ssst
2309,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5],". The Company shall pay to Parent a cash amount equal to $197,000,000 (the “",2310,,,,,,,,,,,,1,o
2310,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5]/b/i,Termination Fee,2311,,,,,,,,,,,,1,o
2311,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5],"”) in the event that this Agreement is terminated: (i) pursuant to Section 7.1(g), (ii) pursuant to
either Section 7.1(b) or Section 7.1(d) at a time when Parent would have been entitled to terminate pursuant to Section 7.1(g), (iii) pursuant to Section 7.1(h) or (iv) pursuant to either Section 7.1(b) (prior to the
Company receiving the Company Stockholder Approval), Section 7.1(d) or Section 7.1(f) and, in the case of this clause (iv), (A) after the Agreement Date and prior to such termination, an Acquisition Proposal with respect to the Company was
publicly disclosed and not publicly withdrawn, and (B) within 12 months following the termination of this Agreement, either an Acquisition with respect to the Company is consummated or the Company enters into a Contract providing for an
Acquisition that is subsequently consummated (even if consummated following such",2312,,,,,,,,,,,,1,o
2312,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5]/font,12-month,2313,,,,,,,,,,,,1,o
2313,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[5],"period). The Company shall pay to Parent the Termination Fee by wire transfer of immediately available funds to an
account designated by Parent promptly but in no event later than: (A) for a termination described in clause (i) or (ii), within two Business Days after the date of such termination, (B) for a termination described in clause (iii),
prior to or concurrently with such termination or (C) for a termination described in clause (iv), within two Business Days after the date of the consummation of such Acquisition.",2314,,,,,,,,,,,,1,o
